MCP,Date
0.02968,3621
0.02914,3622
0.03091,3623
0.0285,3624
0.02082,3625
0.01664,3626
0.01667,3627
0.01504,3628
0.01695,3629
0.01703,3630
0.01465,3631
0.01517,3632
0.02503,3633
0.02774,3634
0.0294,3635
0.0299,3636
0.0298,3637
0.02937,3638
0.02945,3639
0.02968,3640
0.03077,3641
0.03253,3642
0.03313,3643
0.03348,3644
0.03442,3645
0.03493,3646
0.03447,3647
0.03132,3648
0.02953,3649
0.02837,3650
0.02784,3651
0.02796,3652
0.02827,3653
0.02908,3654
0.03833,3655
0.04204,3656
0.04576,3657
0.04831,3658
0.04977,3659
0.04653,3660
0.04513,3661
0.04386,3662
0.04007,3663
0.03958,3664
0.03889,3665
0.0387,3666
0.04076,3667
0.04289,3668
0.04289,3669
0.04191,3670
0.04224,3671
0.03557,3672
0.03246,3673
0.03065,3674
0.02944,3675
0.02878,3676
0.02909,3677
0.03011,3678
0.04094,3679
0.04829,3680
0.05315,3681
0.05219,3682
0.04999,3683
0.05251,3684
0.04811,3685
0.04609,3686
0.04584,3687
0.04437,3688
0.04457,3689
0.04702,3690
0.04847,3691
0.04897,3692
0.04761,3693
0.04448,3694
0.04561,3695
0.0375,3696
0.03157,3697
0.03005,3698
0.02974,3699
0.02878,3700
0.02869,3701
0.0298,3702
0.03766,3703
0.04744,3704
0.05168,3705
0.04952,3706
0.05412,3707
0.0495,3708
0.04641,3709
0.04687,3710
0.04354,3711
0.0428,3712
0.04197,3713
0.04223,3714
0.04197,3715
0.04191,3716
0.03967,3717
0.03724,3718
0.03751,3719
0.03009,3720
0.02895,3721
0.02800,3722
0.02595,3723
0.02368,3724
0.02407,3725
0.02565,3726
0.03136,3727
0.03859,3728
0.04074,3729
0.04012,3730
0.04052,3731
0.0404,3732
0.03971,3733
0.03901,3734
0.03767,3735
0.0368,3736
0.03395,3737
0.03301,3738
0.03737,3739
0.04,3740
0.03716,3741
0.03683,3742
0.03681,3743
0.03131,3744
0.0284,3745
0.02705,3746
0.02608,3747
0.02504,3748
0.0256,3749
0.02743,3750
0.03189,3751
0.03414,3752
0.03498,3753
0.03409,3754
0.03332,3755
0.03185,3756
0.03037,3757
0.03004,3758
0.0295,3759
0.02886,3760
0.02882,3761
0.03042,3762
0.03505,3763
0.03798,3764
0.03756,3765
0.03601,3766
0.03319,3767
0.02962,3768
0.02834,3769
0.02607,3770
0.02506,3771
0.02473,3772
0.02499,3773
0.02409,3774
0.02606,3775
0.02832,3776
0.02838,3777
0.0281,3778
0.02838,3779
0.02928,3780
0.02895,3781
0.02881,3782
0.02835,3783
0.02764,3784
0.02645,3785
0.02772,3786
0.0319,3787
0.03802,3788
0.03487,3789
0.03387,3790
0.03484,3791
0.03057,3792
0.02900,3793
0.02347,3794
0.02012,3795
0.01753,3796
0.01723,3797
0.01632,3798
0.01491,3799
0.01500,3800
0.02046,3801
0.02506,3802
0.02702,3803
0.02800,3804
0.02621,3805
0.02587,3806
0.02583,3807
0.02503,3808
0.02471,3809
0.02545,3810
0.02853,3811
0.03324,3812
0.03485,3813
0.03493,3814
0.03492,3815
0.03022,3816
0.02932,3817
0.02524,3818
0.02358,3819
0.02121,3820
0.02225,3821
0.02283,3822
0.02865,3823
0.03073,3824
0.03372,3825
0.03483,3826
0.03634,3827
0.03573,3828
0.03412,3829
0.03294,3830
0.03223,3831
0.03214,3832
0.0309,3833
0.03095,3834
0.03153,3835
0.03416,3836
0.03304,3837
0.0317,3838
0.03248,3839
0.0278,3840
0.02556,3841
0.01783,3842
0.01723,3843
0.01682,3844
0.01488,3845
0.01894,3846
0.03101,3847
0.04012,3848
0.04228,3849
0.04287,3850
0.04300,3851
0.04586,3852
0.04028,3853
0.03862,3854
0.03681,3855
0.03712,3856
0.03774,3857
0.0409,3858
0.04384,3859
0.04303,3860
0.03991,3861
0.03692,3862
0.04184,3863
0.03238,3864
0.03003,3865
0.02871,3866
0.02674,3867
0.02607,3868
0.02601,3869
0.02655,3870
0.03455,3871
0.04536,3872
0.05507,3873
0.05992,3874
0.05981,3875
0.0599,3876
0.05098,3877
0.04593,3878
0.04377,3879
0.04181,3880
0.03957,3881
0.04096,3882
0.04155,3883
0.04197,3884
0.0396,3885
0.03624,3886
0.04044,3887
0.03403,3888
0.02928,3889
0.0272,3890
0.02539,3891
0.02457,3892
0.02444,3893
0.02673,3894
0.03309,3895
0.04407,3896
0.04637,3897
0.04658,3898
0.04612,3899
0.04668,3900
0.04294,3901
0.04105,3902
0.03934,3903
0.03835,3904
0.03707,3905
0.03921,3906
0.04099,3907
0.03837,3908
0.03525,3909
0.03519,3910
0.03451,3911
0.03213,3912
0.02592,3913
0.02441,3914
0.02103,3915
0.01716,3916
0.01626,3917
0.0229,3918
0.02854,3919
0.03468,3920
0.03685,3921
0.03548,3922
0.03395,3923
0.03213,3924
0.0309,3925
0.02981,3926
0.02962,3927
0.02904,3928
0.02861,3929
0.02906,3930
0.03064,3931
0.03196,3932
0.03062,3933
0.03033,3934
0.03069,3935
0.02945,3936
0.02502,3937
0.02368,3938
0.02077,3939
0.01957,3940
0.01842,3941
0.01641,3942
0.0207,3943
0.02379,3944
0.02663,3945
0.02807,3946
0.02784,3947
0.02714,3948
0.02596,3949
0.02565,3950
0.02506,3951
0.02502,3952
0.02564,3953
0.02599,3954
0.02805,3955
0.02907,3956
0.02937,3957
0.02963,3958
0.02976,3959
0.02875,3960
0.02599,3961
0.02299,3962
0.02061,3963
0.01965,3964
0.01699,3965
0.01611,3966
0.01683,3967
0.02005,3968
0.02476,3969
0.02657,3970
0.02771,3971
0.02812,3972
0.02709,3973
0.0268,3974
0.02596,3975
0.02562,3976
0.02562,3977
0.02555,3978
0.02608,3979
0.02839,3980
0.02908,3981
0.02978,3982
0.03142,3983
0.02758,3984
0.0273,3985
0.02476,3986
0.02293,3987
0.02149,3988
0.0209,3989
0.02489,3990
0.03393,3991
0.04117,3992
0.04193,3993
0.04122,3994
0.06776,3995
0.05300,3996
0.04125,3997
0.03743,3998
0.03481,3999
0.03437,4000
